gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tbx21,7.61334276377932,3.68507987680164,0.764462015500403,3.51237840776697,0.0004441151702648,0.0191417532416343
Qprt,12.1873281392893,3.67864860050823,0.555037208066195,4.82607032750275,1.39253352187969e-06,0.0001615864309155
Odf3l2,13.9152910906833,3.67696543932352,0.655261732485534,4.08533766983351,4.40127623307919e-05,0.0028703110242376
Rgs11,120.37205536222,3.67660251698774,0.585180504285694,4.57397759731411,4.78551031240674e-06,0.0004583808530098
X1700003M07Rik,13.2462707013873,3.66000810621965,0.529894667325726,5.01988087489951,5.17035330585286e-07,6.96605678092407e-05
Wnt7b,476.376431009141,3.64834275256229,0.357838709553563,7.40093981410324,1.35224014687839e-13,1.65791403208025e-10
Pkd2l1,38.0413487976869,3.6462290424225,0.739634648188045,3.57775159520343,0.0003465625728349,0.015650204140859
Pi16,59.2663867443289,3.63883884114788,0.722674503602122,3.65149016326821,0.0002607230869923,0.0123899046824392
Lgals7,9.60123161248214,3.63790591508978,0.810188389123982,3.25591671085539,0.0011302690223618,0.0413045107262816
Fcna,113.477270876326,3.63778791828649,0.343320391002228,7.68316705741306,1.55202982330131e-14,2.37858270607321e-11
Abcg8,11.560448019283,3.62910958841026,0.766245898325013,3.43115649187474,0.000601013776202,0.0243407599375753
